Word;lexema;Tristeza;Miedo;Alegria;Ira;Asco
ábaco;;1,2;1,2;1,45;1,29;1
abad;;1,35;1,56;1,71;1,24;2,23
abadesa;;1,64;1,4;1,36;1,69;1,33
inca		1,24	1,29	1,77	1,33	1,12
incalculable		1,45	1,55	2,35	1,8	1,75
incandescente		1,72	1,59	1,32	1,25	1,22
incansable		1,6	1,3	2,55	1,8	1,4
incapacidad		3,83	3,63	1,03	2,6	1,8
incapaz		3,43	2,8	1,03	3,3	1,67
incendiar		3,86	4,31	1	3,69	2,14
incendio		3,4	4,1	1	2,4	1,2
incentivar		1,15	1,75	2,37	1,53	1,7
incentivo		1,07	1,07	3,5	1,18	1,07
incertidumbre		2,95	3,15	1,4	3,65	2
incesante		2,25	1,72	1,42	2,05	1,83
incesto		3,78	2,8	1,11	3,26	2,67
incidencia		2,2	2,6	1,25	2,25	2,2
incidental		1,67	2	1,41	1,72	1,95
incidente		3,45	2,85	1,2	2,63	2
incidir		1,53	1,32	1,63	1,68	1,45
incienso		1,45	1,3	2,95	1,15	1,75
incierto		2,75	2,55	1,35	2,15	1,85
incineración		4,05	3,2	1	2	2,2
incipiente		1,54	1,29	1,31	1,33	1,44
incitación		1,65	2,1	1,95	2,4	2,2
incitar		1,7	1,9	2,5	2,4	2,15
inclinación		1,95	1,4	1,65	2,05	1,32
inclinar		1,45	1,3	1,95	1,5	1,15
incluir		1,05	1,1	2,7	1,15	1,1
inclusión		1,6	1,55	2,61	1,71	1,47
inclusive		1,29	1	2,05	1,7	1,05
incluso		1,2	1,1	1,74	1,3	1,1
incógnita		1,8	2,7	1,95	2,35	1,55
incoherencia		2,15	1,75	1,3	3	2
incoherente		2,05	2	1,25	3,05	1,85
incomodidad		2,43	2,4	1,13	2,5	2,1
incómodo		2,25	2,4	1,3	2,7	2,3
incomparable		1,4	1,35	2,7	1,7	1,32
incompatibilidad		2,85	2,85	1,35	2,45	2,2
incompatible		2,9	1,75	1,15	2,6	1,6
incompetencia		2,25	2,4	1,1	3,25	2,2
incompetente		3,6	2,45	1,1	3,15	2,2
incompleta		2,6	2,15	1,35	2,1	1,65
incomprensible		2,7	2,45	1,65	2,5	1,95
incomprensión		3,3	2,3	1	3,35	2,15
incomunicación		3,15	2,3	1,1	2,6	2,05
inconcebible		2,45	2,45	1,2	2,55	2,45
inconclusa		1,89	2,06	1,44	2,47	1,44
incondicional		1,55	1,3	2,95	1,4	1,05
inconfundible		1	1,3	2,8	1,1	1,15
incongruencia		1,95	2	1,2	3,05	1,84
inconmensurable		1,33	1,56	1,38	1,31	1,44
inconsciencia		2,75	2,4	1,65	2,3	1,75
inconsciente		2,27	2,63	1,33	1,9	1,63
inconstitucional		2,06	2,05	1,7	2,35	2,05
inconstitucionalidad		2,68	2,05	1,75	2,2	1,9
incontenible		1,45	1,7	1,45	2,15	1,5
incontestable		2,4	1,9	1,5	2,9	1,95
incontrastable		1,95	1,5	1,15	1,79	1,45
incontrolable		2,7	2,9	1,5	2,85	1,75
incontrolada		2,6	2,65	1,95	2,6	1,75
inconveniente		2,5	2,2	1,15	3,1	2,05
incordio		1,37	1,2	1	2,77	1,63
incorporación		1,05	2	2,2	1,4	1,25
incorporar		1,35	1,05	2,7	1,5	1,15
incorrecto		2,6	2,35	1,1	2,25	1,55
incredulidad		1,75	1,5	1,7	2,1	2
incrédulo		2,6	1,75	1,5	2,7	1,9
increíble		1,4	1,45	3,55	1,35	1
incrementar		1,2	1,2	2,4	1,5	1,15
incremento		1,53	1,8	2,23	1,6	1,27
increpar		2,22	2,43	1,09	3,52	2,04
incubación		1,89	2	2,1	1,37	2,16
incuestionable		1,7	2,2	1,85	2,4	1,8
inculcar		1,79	2,2	2	1,7	1,95
inculto		3,24	1,97	1,07	1,97	1,66
incumbir		1,4	1,88	1,63	2	1,94
incumplimiento		2,85	2,85	1,3	3,2	2,1
incumplir		2,5	2,1	1,5	3,55	1,9
incurable		4,4	4,4	1,13	3,2	2,27
incurrir		2,26	1,94	1,32	1,69	1,42
incursión		1,47	1,58	1,33	2	1,69
indagación		1,56	1,9	1,79	1,9	1,26
indagar		1,58	1,45	2,32	1,85	1,3
indebida		2,55	2,05	1,16	2,4	2,3
indecente		2,75	2,84	1,35	3,25	3
indecible		1,94	1,68	1,38	2	1,58
indecisión		2,4	3,03	1,23	2,37	1,57
indeciso		2	1,95	1,4	2,3	1,75
indefensión		3,35	3,6	1,35	3,35	2,22
indefenso		3,23	3,27	1,17	2,07	1,4
indefinible		1,7	2	1,65	2,05	1,2
indefinido		1,37	2,58	2,2	2,1	1,45
indemne		1,38	1,58	2,07	1,93	1,33
indemnización		1,75	1,7	2,85	1,95	1,65
indemnizar		2,05	1,55	2,2	1,42	1,6
independencia		1,55	1,85	3,65	1,55	1,65
independentista		1,75	1,63	2,15	2	1,9
independiente		1,7	1,7	3,8	1,2	1,25
independizar		2,1	2,25	3,3	1,55	1,45
indescriptible		1,55	1,4	2,85	1,85	1,32
indeseable		2,95	2,7	1	3,65	3,15
indestructible		1,35	1,9	2,35	1,65	1,15
indeterminado		1,8	1,75	1,2	2	1,25
india		1,7	1,15	1,95	1,25	1,45
indicación		1,47	1,2	2,25	1,4	1,1
indicador		1,1	1,3	2	1,4	1,05
indicar		1,15	1,2	1,65	1,15	1,2
índice		1,25	1,05	1,5	1,15	1,05
indicio		1,57	2,37	1,77	1,5	1,27
indiferencia		2,5	2,05	1,45	2,45	1,85
indiferente		1,9	1,63	1,27	1,8	1,4
indígena		2,1	1,75	1,7	1,35	1,2
indigencia		3,42	2,8	1,06	2	2,3
indigna		2,65	1,95	1,16	3,1	2,5
indignación		2,6	1,8	1,25	2,95	2,2
indigno		2,95	2,4	1,25	3,2	2,75
indio		1,2	1,13	2	1,1	1,17
indirecta		1,65	1,95	2	2,25	2,15
indirecto		1,4	1,8	1,5	2,2	1,85
indiscreta		1,5	1,65	1,55	2	1,95
indiscriminada		1,95	1,85	2,05	2,3	1,55
indiscutible		2,6	1,95	1,8	2,1	2
indispensable		1,65	1,5	2,25	1,5	1,2
individualidad		2	1,2	2,1	1,55	1,4
individualismo		2,15	1,7	1,85	2,3	1,95
individualista		1,8	1,65	1,85	2,2	1,6
individuo		1,45	1,6	2,1	1,39	1,1
indivisible		2,1	1,7	1,85	1,7	1,55
índole		1,37	1,13	2,05	1,56	1,35
indolencia		1,53	1,47	2	1,5	1,17
indolente		2	1,5	1,12	1,63	1,2
indomable		1,9	2,05	2,15	2,45	1,3
indonesia		1,6	1,5	2,32	1,1	1,05
inducción		1,65	1,9	1,3	1,26	1,45
inducir		1,65	1,7	1,5	1,85	1,9
indudable		1,47	1,4	2,68	1,3	1,3
indulgencia		1,79	1,89	1,72	2,11	1,71
indulgente		2,22	1,6	2,06	2,17	1,61
indulto		2,11	2,39	1,84	2,6	1,94
indumentaria		1,3	1,11	1,85	1,4	1,55
industria		1,93	2,1	1,83	2,17	2,2
industriales		1,5	1,35	1,9	1,8	2,3
industrialización		1,8	1,95	1,65	1,8	2,4
inédito		1,32	1,6	2,9	1,35	1,05
ineficacia		2,75	2,3	1,15	2,95	2,26
ineficaz		3,05	2	1,1	2,9	1,95
ineficiente		3,4	1,95	1,05	3,3	2
ineludible		1,76	2,11	1,19	2	1,39
inequívoca		1,3	1,2	2,15	1,45	1,3
inercia		1,26	1,5	1,75	1,37	1,4
inercial		1,17	1,19	1,11	1,5	1,27
inerte		2,15	2,58	1,16	1,78	2,2
inesperado		1,4	2,35	2,75	1,95	1,3
inestabilidad		3,3	2,95	1,15	2,8	1,95
inestable		3,05	2,95	1,2	3	2,15
inestimable		1,84	1,25	1,63	1,5	1,65
inevitable		3	2,5	1,7	2,3	1,45
inexistencia		3,2	2,95	1,2	2,05	1,6
inexistente		2,7	2,1	1,4	1,95	1,25
inexorable		1,89	1,77	2,06	1,79	1,71
inexperiencia		2,55	2,55	1,55	2,7	1,32
inexperta		1,8	2,05	1,6	1,85	1,8
inexplicable		2,1	2,3	1,9	2,2	1,55
inexpugnable		2	2,06	1,13	2,23	1,94
infalible		1,25	1,21	3,3	1,15	1,2
infame		2,63	2,75	1,47	2,6	2,33
infamia		3,1	2,67	1,13	3,22	2,58
infancia		1,53	1,43	4,4	1,2	1
infanta		1,53	1,2	1,47	2	1,73
infante		1,4	1,25	2,84	1,35	1,55
infantería		1,75	2	1,89	2,2	1,58
infanticidio		4,13	3,5	1,16	3,53	4,16
infarto		3,37	4,47	1	1,77	1,33
infatigable		1,2	1,21	2,7	1,47	1,2
infección		2,4	3,33	1,03	1,77	3,07
infectar		2,8	3,9	1,03	2,3	3,7
infelicidad		4,45	3,9	1,05	3,25	3,4
infeliz		4,57	2,8	1	2,27	1,43
inferencia		2,18	1,5	1,56	1,67	1,4
inferior		3,47	2,77	1,13	2,3	1,63
inferioridad		3,7	3,2	1,07	3,03	2,33
inferir		1,58	1,4	1,84	1,6	1,18
infernal		3,25	3,4	1,35	2,95	2,55
infidelidad		4,37	3,17	1	3,97	3,3
infiel		3,6	2,7	1,13	3,97	3,23
infierno		2,41	3,52	1	2,69	2,14
infiltración		1,95	2,32	1,55	2,25	1,7
ínfima		1,82	1,33	1,53	1,44	1,5
infinidad		1,25	1,9	3,37	1,2	1,1
infinita		1,35	1,5	3,4	1,25	1,35
infinito		1,67	2,8	2,2	1,4	1,13
infinitud		1,55	1,56	2,4	1,37	1,2
inflación		2,31	2,14	1,21	2,31	2
inflamable		1,65	3,65	1,45	2,2	1,75
inflamación		2,8	2,55	1,15	2,45	2,2
inflexible		2,45	1,65	1,4	2,4	2,4
inflexión		1,25	1,65	1,7	1,55	1,45
inflorescencia		1,6	1,55	1,44	1,73	1,3
influencia		1,85	2	2,3	2	1,6
influir		2,1	1,45	1,55	2,25	2,2
influjo		1,63	1,67	1,42	1,24	1,65
influyente		1,45	2,05	2,55	2,3	1,6
información		2,1	2,13	3,07	2,03	1,63
informal		1,42	1,45	2,3	1,4	1,35
informar		1,2	1,25	2,5	1,2	1
informática		1,17	1,47	1,83	1,43	1,17
informático		1,23	1,23	1,87	1,07	1,03
informativo		1,65	1,55	2,2	1,45	1,2
informe		1,63	2	1,37	1,77	1,63
infortunio		3,53	2,59	1,42	2,5	2,11
infracción		2,55	2,95	1,15	3,6	1,8
infraestructura		1,35	1,4	1,7	1,65	1,32
inframundo		2,9	2,85	1,6	2,05	1,95
infranqueable		1,79	2,11	1,9	1,95	1,7
infrarrojo		1,26	1,65	1,8	1,5	1,15
infrecuente		1,6	1,42	1,9	1,28	1,25
infringir		2,05	2,5	1,45	3	2,15
infundir		1,42	1,7	2,17	1,84	1,55
infusión		1,25	1,1	2,75	1,15	1,85
ingeniera		1,55	1,3	1,85	1,45	1,45
ingeniería		1,25	1,75	1,6	1,5	1,16
ingeniero		1,37	1,37	2,1	1,27	1,2
ingenio		1,23	1,53	3,87	1,23	1,13
ingenioso		1,1	1,1	2,65	1,25	1,05
ingenua		2,3	1,65	1,9	2,3	1,7
ingenuidad		1,8	1,65	2	1,6	1,8
ingenuo		2,05	1,8	1,6	2	1,5
ingerir		1,3	1,6	1,95	1,55	1,85
ingesta		1,5	1,85	2,16	1,15	1,9
ingestión		1,53	1,74	2,16	1,74	2
ingles		1,55	1,4	2,75	1,45	1,4
inglés		1,05	1,4	2,65	1,4	1,3
inglesa		1,3	1,25	2,45	1,05	1,05
ingratitud		3,35	1,84	1,05	3,4	2,95
ingrato		2,79	2,1	1,1	3,3	2,7
ingrediente		1,23	1,23	2,63	1,27	1,57
ingredientes		1,15	1,25	2,8	1,1	1,3
ingresar		2,63	2,77	1,83	1,57	1,27
ingreso		2,03	2,37	2,77	1,23	1,37
inhabilitación		3,45	2,25	1,25	2,89	1,68
inhalación		1,55	2,35	1,9	1,4	1,58
inherente		1,29	1,74	1,4	1,5	1,25
inhibición		2,5	2,11	1,3	2,1	1,95
inhibir		2,58	1,9	1,45	1,65	1,61
inhumano		3,6	2,8	1,35	3,2	2,55
iniciación		1,3	1,65	2,75	1,6	1,05
iniciador		1,05	1,3	2,1	1,2	1,2
inicial		1,1	1,15	1,75	1,25	1,3
iniciar		1,05	1,3	2,35	1,15	1,05
iniciativa		1	1,35	2,65	1,2	1,1
inicio		1,4	1,5	2,55	1,2	1,05
inigualable		1,37	1,4	3,1	1,4	1,58
inimaginable		2,2	1,4	2,1	1,55	1,32
inimitable		1	1,55	2,65	1,45	1,25
ininterrumpida		1,21	1,1	1,75	1,65	1,3
injuria		2,96	2,19	1,07	3,96	2,81
injuriar		3	2,64	1,04	3,71	2,43
injusticia		3,83	2,93	1,03	4,17	3,17
injustificada		2,5	2,45	1,25	3,2	2,05
injusto		3,85	2,45	1,1	3,95	3,6
inmaduro		2,37	1,83	1,27	2,23	1,47
inmaterial		1,35	1,55	2,15	1,42	1,2
inmediatez		1,3	1,55	2,35	1,1	1,2
inmediato		1,21	1,35	2,5	1,55	1,3
inmejorable		1,55	1,4	3,6	1,6	1,35
inmemorial		2,17	1,5	1,45	1,21	1,26
inmensa		1,35	1,65	3,25	1,3	1,35
inmensidad		1,73	2,67	2	1,1	1,1
inmersión		1,45	1,95	2,35	1,4	1,35
inmerso		1,45	1,75	2,2	1,25	1,16
inmigración		2,5	1,8	1,75	2,05	1,2
inmigrante		2,55	1,65	2,2	1,55	1,15
inminencia		1,74	1,53	2	2	1,11
inminente		1,9	2	1,6	1,9	1,25
inmoral		2,83	2,1	1,23	3,07	2,53
inmoralidad		3,4	2,4	1,3	3,35	2,75
inmortal		1,95	2	2,95	1,55	1,65
inmortalidad		2	1,95	3	1,6	1,45
inmóvil		2,5	2,5	1,15	2,1	1,55
inmovilidad		2,85	3,25	1,3	2,26	2
inmovilismo		2,05	2,55	1,3	2,3	1,8
inmueble		1,35	1,4	1,75	1,45	1,2
inmunda		2,67	2,06	1,35	2,67	3,17
inmune		1,45	1,55	3,4	1,53	1,25
inmunidad		1,1	1,3	2,4	1,7	1,2
inmunológico		1,63	1,5	1,8	1,2	1,35
inmutable		1,9	1,85	1,47	2	1,55
innata		1,05	1,2	2,15	1,5	1,2
innecesario		1,95	1,85	1,7	2,3	2
innegable		1,6	1,6	1,95	2,05	1,75
innoble		2,94	1,84	1,18	2,78	2,18
innovación		1,3	1,93	3,6	1,07	1,03
innovador		1	1,3	3,65	1,3	1,1
innovadora		1,15	1,15	3,5	1,1	1
innovar		1	1,5	3,8	1,05	1,05
inocencia		1,45	1,2	3,45	1,45	1,15
inocente		1,4	1,3	2,1	1,1	1,03
inodoro		1,03	1,1	1,47	1,03	2,73
inofensivo		1,45	1,1	2,65	1,3	1,1
inolvidable		1,45	1,7	3,95	1,95	1,35
inoportuno		2,35	2	1,2	2,95	2,1
inoxidable		1,2	1,4	2,1	1,11	1,4
inquebrantable		1,9	1,55	1,95	2,2	1,28
inquietante		1,95	2,65	1,75	2,1	1,75
inquietar		2,27	3,1	1,63	2,03	1,7
inquieto		1,57	1,67	1,9	1,63	1,27
inquietud		2,35	2,5	2,1	1,7	1,5
inquilino		1,3	1,2	1,6	1,85	1,2
inquirir		1,77	1,33	1,62	1,88	1,73
inquisición		3	3,5	1,1	3,5	3,7
inquisidor		2,76	3,18	1,37	4,18	2,94
insaciable		1,75	2,2	2,61	1,8	1,9
insalvable		3,65	3,15	1,15	2,8	2,2
insatisfacción		3,95	2,45	1,1	3,2	2,15
insatisfecho		3,3	1,9	1,05	2,9	2,05
inscribir		1,28	1,59	1,66	1,24	1,14
inscripción		1,1	1,3	2,3	1,35	1,25
insecto		1,27	2,37	1,7	1,4	2,93
inseguridad		3,5	3,83	1,07	2,63	2,2
inseguro		3	3,2	1,1	1,97	1,27
inseminación		1,45	1,65	2,35	1,35	1,7
insensatez		2,6	2,5	1,15	3,1	2,6
insensato		2,53	2,5	1,33	2,63	1,83
insensibilidad		3,3	2,4	1,25	3,3	2,35
insensible		3,4	2	1,3	3,4	2,26
inserción		1,45	1,8	1,58	1,39	1,5
inserta		1,21	1,5	1,58	1,06	1,2
insertar		1	1,15	1,85	1,11	1,2
inservible		2,75	2,53	1,25	2,45	2,3
insigne		1,08	1,43	1,76	1,06	1
insignia		1	1,05	2,85	1,05	1,42
insignificante		2,2	1,45	1,15	2,45	2
insinuación		1,35	1,5	2,1	1,95	2,35
insinuar		1,5	1,45	2,1	2,05	2,05
insistencia		2,1	2,05	1,9	3,35	1,8
insistente		1,95	1,9	1,45	3,05	2,3
insistir		1,75	1,75	1,8	2,85	2,4
insolencia		2,16	1,89	1,26	3,35	2,2
insolente		2,2	1,48	1,16	3,24	2,92
insólito		1,58	1,68	2,05	1,3	1,47
insoluble		1,75	1,35	1,35	1,55	1,95
insolvencia		2,58	2,53	1,26	3,05	2,19
insomnio		3,23	2,4	1	3,2	1,8
insondable		2	2	1,4	1,94	1,47
insoportable		2,5	1,8	1,05	3,4	2,5
insostenible		3	2,8	1,05	2,95	1,9
inspección		2,05	2,4	1,4	1,9	1,45
inspeccionar		1,48	1,9	1,34	1,48	1,28
inspector		1,45	2,45	1,9	1,65	1,6
inspiración		1,57	1,47	3,87	1,33	1,03
inspirado		1,47	1,3	3,63	1,33	1,17
inspirador		1,2	1,15	3,65	1,15	1,1
inspirar		1,33	1,4	3,2	1,17	1,2
instalación		1,3	1,2	2,2	1,25	1,05
instalador		1,1	1,35	1,75	1,25	1,15
instalar		1,2	1,3	2,2	1,5	1,05
instancia		1,13	1,37	1,37	1,2	1,23
instantánea		1,4	1,15	2,95	1,1	1,15
instante		1,3	1,37	2,33	1,13	1
instar		1,19	1,4	1,41	2	1,4
instauración		1,55	1,78	1,85	1,9	1,37
instaurar		1,45	1,52	1,69	1,34	1,24
instintiva		1,15	1,3	2,25	1,32	1,05
instinto		1,4	1,7	3	1,5	1,25
institución		1,77	2,03	1,33	2,2	2,1
institucional		1,47	1,35	1,6	2,05	1,95
institucionalización		1,55	1,7	1,6	2,05	2,11
instituir		1,32	1,12	2	1,11	1,56
instituto		2,2	1,27	2,93	1,4	1,4
institutriz		1,38	1,4	1,45	1,71	1,55
instrucción		1,5	1,4	1,75	1,95	1,25
instrucciones		1,25	1,45	2,15	1,75	1,45
instructor		1,15	1,75	1,7	1,5	1,32
instruir		1,45	1,6	2,1	1,26	1,53
instrumentación		1,25	1,35	2,3	1,25	1,21
instrumental		1,25	1,2	2,6	1,1	1,15
instrumento		1,1	1,3	2,75	1,15	1,1
insuficiencia		2,8	2,8	1,4	2,5	2,4
insuficiente		3,57	2,57	1,03	3	1,57
insufrible		3,3	2,7	1,3	2,79	2,6
ínsula		1,17	1,24	1,93	1,31	1,13
insular		1,61	1,18	1,68	1,06	1,22
insulina		1,75	1,63	1,35	1,65	1,85
insultado		3,6	2,2	1,1	4,17	2,8
insultante		3,2	2,45	1,1	3,9	2,75
insultar		3,55	2,4	1,1	4,1	3,35
insulto		3,17	2,57	1,07	4	3
insuperable		2,15	2,25	2,75	2,75	1,6
insurgencia		1,94	1,94	1,8	1,75	1,33
insurgente		1,63	1,67	1,69	1,75	1,31
insurrección		2	1,88	1,89	1,9	1,79
intachable		1,25	1,55	2,65	1,53	1,5
intacta		1,15	1	1,8	1,3	1,05
intangible		1,53	1,55	1,58	1,89	1,5
íntegra		1,2	1	2,1	1,26	1,25
integración		1,55	1,3	2,8	1,15	1,6
integrador		1,45	1,3	2,8	1,15	1,11
integral		1	1,05	1,9	1,35	1,2
integrante		1,05	1,15	2,35	1,1	1,2
integrar		1,15	1,4	2,7	1,55	1,3
integridad		1,45	1,53	2,35	1,3	1,05
integrismo		1,63	1,68	2,05	1,47	1,26
integrista		1,44	1,58	1,7	1,39	1,41
íntegro		1,2	1,13	3,1	1,17	1,13
intelecto		1,14	1,34	3,28	1,07	1,07
intelectual		1,2	1,47	2,8	1,4	1,4
intelectualidad		1,25	1,05	3,15	1,25	1,25
inteligencia		1	1	4,1	1,05	1
inteligente		1,07	1,3	3,67	1,03	1,07
inteligible		1,11	1,53	2,4	1,6	1,65
intemperie		2,4	2,26	1,85	1,63	1,6
intención		1,7	1,4	2,55	1,7	1,35
intencional		1,65	1,6	2,2	2,4	1,65
intencionalidad		1,55	1,75	2,15	1,95	1,3
intendencia		1,57	1,25	1,44	1,8	1,41
intendente		1,31	1,61	1,18	1,47	1,44
intensa		1,7	1,65	3,63	1,5	1,67
intensidad		1,43	2,17	2,73	1,63	1,4
intensificación		1,35	1,4	1,95	1,47	1,2
intensificar		1,65	1,6	2	1,45	1,15
intensiva		1,25	1,6	2	1,55	1,25
intentar		1,45	1,55	2,95	1,25	1,45
intento		1,4	1,3	2	1,45	1,1
intentona		1,44	1,33	1,78	1,89	2,12
inter		1	1	2,17	1,3	1,33
interacción		1	1,3	2,75	1,25	1,15
interactiva		1,25	1,2	2,85	1,1	1
interactividad		1	1,3	2,8	1,2	1,3
interactuar		1,05	1,55	3,1	1,3	1,25
interanual		1,17	1,18	2,11	1,16	1,28
intercambiar		1,2	1,35	2,45	1,45	1,15
intercambio		1,15	1,4	2,85	1,35	1,35
interceder		1,33	1,28	1,65	1,56	1,32
interceptar		1,47	1,3	1,75	1,72	1,55
intercesión		1,53	1,76	1,5	1,53	1,22
interconexión		1	1,25	2,25	1,15	1,15
intercultural		1,05	1,2	3,1	1,25	1,2
interdependencia		2,11	1,89	1,29	1,71	1,45
interés		1,3	1,33	2,83	1,43	1,33
interesado		1,95	1,45	1,85	3	2,55
interesante		1,3	1,2	3,3	1,1	1
interesar		1,35	1,4	3,45	1,25	1,1
interestelar		1,37	1,5	3	1,2	1,05
interfaz		1,2	1,22	1,54	1,12	1,28
interferencia		1,55	2	1,35	2,75	2,15
interferir		1,77	1,73	1,47	2,63	1,57
interfono		1,1	1,16	1,89	1,15	1,28
interino		1,42	1,3	1,61	1,16	1
interior		1,3	1,4	2,45	1,1	1,35
interlocutor		1	1,21	1,9	1,37	1,15
intermediación		1,55	1,35	1,58	1,6	1,7
intermediario		1,45	1,5	1,35	1,55	1,2
intermedio		1,2	1,05	2	1,8	1,45
interminable		2,3	2,2	1,9	3	2,15
intermitente		1,4	1,35	1,6	1,65	1,45
interna		1,7	1,65	1,65	1,7	1,4
internacional		1,05	1	2,75	1,2	1,25
internacionalización		1,58	1,55	3	1,55	1,21
internamiento		3,1	3	1,05	2,25	2,7
internet		1,1	1,7	3,4	1,45	1,2
interpelación		1,14	1,5	1,86	1,93	1,72
interponer		2,2	1,6	1,2	2,8	2,2
interposición		1,7	1,6	1,45	1,72	1,4
interpretación		1,7	1,85	3,2	1,25	1,1
interpretar		1,25	1,35	2,32	1,25	1,25
interpretativa		1	1,15	2,25	1,15	1,05
intérprete		1,15	1	2,21	1,15	1,25
interrelación		1,4	1,2	1,95	1,4	1,15
interrogación		1,55	1,55	1,65	2,15	1,4
interrogante		1,7	1,8	1,55	1,95	1,1
interrogar		1,6	2,4	2,05	2,25	2
interrogatorio		2,05	3,2	1,65	2	2,2
interrumpir		1,75	1,75	1,35	2,95	2,2
interrupción		1,7	1,67	1,17	2,6	1,57
interruptor		1,05	1,45	1,75	1,1	1,05
intersección		1,1	1,6	1,5	1,4	1,55
intervalo		1,1	1,25	1,65	1,3	1,35
intervención		2,15	2,35	2,2	1,75	1,6
intervencionismo		1,75	1,89	2,25	1,55	1,72
intervenir		2,1	1,85	2,5	1,7	1,5
interventor		1,45	1,56	1,63	1,95	1,55
intestinal		1,1	1,6	1,3	1,4	2,7
intestino		1,25	1,25	1,2	1,05	2,8
intimidación		2,7	2,95	1,05	3,4	2,9
intimidad		1,35	1,55	3,35	1,15	1,25
intimidar		2,67	3,43	1,1	3,17	2,13
intimista		1,88	1,56	1,9	1,44	1,43
íntimo		1,53	1,73	3,23	1,07	1,23
intolerable		3	2,3	1,1	3,4	2,4
intolerancia		3,75	2,8	1,1	3,75	2,6
intoxicación		2,85	3,85	1,1	2,35	2,9
intranquilidad		2,7	2,5	1,1	3,05	1,7
intransigencia		2,83	1,27	1,41	2,89	2,31
intransigente		2,72	1,61	1,11	3	2,63
intrépido		1,11	1,55	2,85	1,45	1,32
intriga		1,85	2,25	2,5	2,5	1,75
intrínseca		1,26	1,47	1,89	1,58	1,12
introducción		1,2	1	1,8	1,15	1,25
introducir		1,05	1,3	2,55	1,4	1,45
intromisión		2,67	2,65	1,2	3,3	3
introspección		2,17	2	2,06	1,79	1,56
intrusión		1,8	2,95	1,35	2,85	2,42
intruso		1,47	3,6	1,03	2,47	1,5
intuición		1,15	1,6	2,25	1,5	1
intuir		1,4	1,6	2,15	1,2	1,05
intuitiva		1,1	1,3	2,9	1,25	1
inundación		3,67	3,5	1,23	2,5	1,5
inundaciones		3,8	3,35	1,1	2,6	2,6
inundado		3,05	3,15	1,25	2,9	1,7
inundar		2,85	3,1	1,05	2,65	1,65
inusual		1,2	1,9	2,15	1,5	1,3
inútil		2,9	1,87	1,27	2,53	2
inutilidad		2,55	2,15	1,1	3,15	2
invadir		2,75	3,1	1,35	2,95	2,32
invalidez		3,35	3,21	1,1	2,5	2
inválido		3,83	2,43	1,17	1,9	1,43
invariable		1,5	1,4	1,6	1,85	1,35
invasión		2,77	3,53	1,17	3,43	2,3
invasor		2,1	3,4	1,03	2,9	1,8
invencible		1,25	1,4	2,74	1,75	1,2
invención		1,05	1,45	2,4	1,45	1,65
inventar		1,13	1,7	3,5	1,43	1,1
inventario		1,16	1,35	2	1,3	1,7
inventiva		1,44	1,41	1,95	1,95	1,4
invento		1,35	1,55	3,6	1,05	1,1
inventor		1,05	1,15	2,3	1,15	1,15
invernadero		1,37	1,47	2,1	1,07	1,13
invernal		1,75	1,2	2,3	1,28	1,1
inverosímil		1,85	1,74	1,9	1,71	1,53
inversa		1,11	1,47	1,55	1,47	1,2
inversión		1,35	2,2	2,45	1,65	1,2
inversor		1,32	1,3	2,35	1,25	1,3
invertir		1,57	2,67	2,73	1,5	1,23
investidura		1,6	1,55	1,55	1,95	1,95
investigación		1,45	1,25	2,85	1,5	1,5
investigador		1,2	1,4	3,1	1,13	1,1
investigadora		1,2	1,5	2,83	1,13	1,2
investigar		1	1,65	2,9	1,1	1
inviable		2,5	2,45	1,4	2,05	1,65
invicto		1,38	1,81	3,35	1,69	1,42
invierno		2,5	1,15	2,8	1,6	1,5
inviolabilidad		1,47	1,5	1,8	2,06	1,72
inviolable		1,2	1,6	2	2,2	1,6
invisible		2,45	2,2	2,5	1,5	1,15
invitación		1,37	1,5	3,6	1,17	1,07
invitada		1,4	1,57	3,27	1,17	1,13
invitar		1,15	1,2	3,05	1,25	1,2
invocación		1,55	2,5	1,6	1,47	1,6
invocar		1,85	2,65	1,3	1,9	1,4
involucrar		1,35	2,25	2,2	2,1	2,2
involuntario		2,15	2,1	1,5	1,45	1,15
inyección		1,9	3,1	1,1	1,47	2,23
inyectar		2,1	2,7	1,3	2,8	2,65
ion		1,05	1,11	1,82	1,06	1,21
ir		1,1	1,2	2,9	1,45	1,05
ira		2,63	2,77	1,1	4,53	2,1
iraní		1,6	1,7	1,7	1,45	1,75
iraquí		2,05	2,55	2,15	1,75	1,4
irascible		2,33	2,63	1,39	3,5	2,67
iris		1	1,05	2,85	1,2	1,1
irlandés		1,05	1	2,25	1,45	1,1
irlandesa		1	1,15	2,65	1,1	1,1
ironía		1,3	1,4	2,3	2,35	1,9
irónico		1,5	1,45	1,85	2,15	2,05
ironizar		1,84	1,16	2	2,05	1,35
irracional		2,5	2,2	1,35	3	2,25
irradiación		1,89	2,28	1,4	1,85	2,28
irradiar		1,53	2,05	2,37	1,5	1,83
irreal		2,05	2,25	2,05	2,1	1,65
irrefutable		1,95	1,9	1,65	1,9	1,53
irregular		1,6	1,55	1,4	1,85	1,75
irregularidad		2,1	2,1	1,25	2,2	2,05
irrelevante		1,55	1	1,3	1,4	1,35
irremediable		2,85	2,75	1,3	2,8	1,7
